mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__coef0,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.06769428253173829,0.0029458610034106387,0.012338829040527344,0.0007001371821379493,0.1,0.0,4,auto,linear,"{'svc__C': 0.1, 'svc__coef0': 0.0, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9626865671641791,0.9664179104477612,0.9651741293532339,0.9552238805970149,0.9651741293532339,0.9629353233830846,0.00404181015156019,23
0.11681056022644043,0.007949736698095488,0.057826805114746097,0.007079603812859019,0.1,0.0,4,auto,rbf,"{'svc__C': 0.1, 'svc__coef0': 0.0, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9365671641791045,0.9390547263681592,0.945273631840796,0.9415422885572139,0.9402985074626866,0.940547263681592,0.002879561418604541,147
0.1753969669342041,0.05498463233289778,0.028253841400146484,0.0025525028469902547,0.1,0.0,4,auto,poly,"{'svc__C': 0.1, 'svc__coef0': 0.0, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.9079601990049752,0.9054726368159204,0.9092039800995025,0.9029850746268657,0.9054726368159204,0.9062189054726367,0.00216860643957248,209
0.16008100509643555,0.004091971066555654,0.0486971378326416,0.012364419647275075,0.1,0.0,4,auto,sigmoid,"{'svc__C': 0.1, 'svc__coef0': 0.0, 'svc__degree': 4, 'svc__gamma': 'auto', 'svc__kernel': 'sigmoid'}",0.9490049751243781,0.9477611940298507,0.9552238805970149,0.9502487562189055,0.9514925373134329,0.9507462686567164,0.0025611020251211512,127
0.08568439483642579,0.009562811035373655,0.0155059814453125,0.002868793145963786,0.1,0.1,2,scale,linear,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9626865671641791,0.9664179104477612,0.9651741293532339,0.9552238805970149,0.9651741293532339,0.9629353233830846,0.00404181015156019,23
0.14737958908081056,0.004210576735478539,0.07263965606689453,0.006537680962921817,0.1,0.1,2,scale,rbf,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9365671641791045,0.9390547263681592,0.945273631840796,0.9415422885572139,0.9402985074626866,0.940547263681592,0.002879561418604541,147
0.11337518692016602,0.01733628213523418,0.022434759140014648,0.001073739678790259,0.1,0.1,2,scale,poly,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.9477611940298507,0.9502487562189055,0.9527363184079602,0.9465174129353234,0.9390547263681592,0.9472636815920398,0.004627133143715988,141
0.16371922492980956,0.0280746883796162,0.041181421279907225,0.006514823534972391,0.1,0.1,2,scale,sigmoid,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid'}",0.945273631840796,0.9502487562189055,0.9539800995024875,0.9502487562189055,0.9514925373134329,0.9502487562189055,0.002836257276365997,133
0.06845545768737793,0.002586991187133697,0.013103675842285157,0.0016257801292218603,0.1,0.1,2,auto,linear,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9626865671641791,0.9664179104477612,0.9651741293532339,0.9552238805970149,0.9651741293532339,0.9629353233830846,0.00404181015156019,23
0.11591978073120117,0.0038147609031852804,0.057327985763549805,0.0023120836738743343,0.1,0.1,2,auto,rbf,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9365671641791045,0.9390547263681592,0.945273631840796,0.9415422885572139,0.9402985074626866,0.940547263681592,0.002879561418604541,147
0.10317659378051758,0.003594781927779299,0.022506189346313477,0.0027954858599561925,0.1,0.1,2,auto,poly,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'poly'}",0.9477611940298507,0.9502487562189055,0.9527363184079602,0.9465174129353234,0.9390547263681592,0.9472636815920398,0.004627133143715988,141
0.15130414962768554,0.006729296818403202,0.03838982582092285,0.0038094179982997678,0.1,0.1,2,auto,sigmoid,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 2, 'svc__gamma': 'auto', 'svc__kernel': 'sigmoid'}",0.945273631840796,0.9502487562189055,0.9539800995024875,0.9502487562189055,0.9514925373134329,0.9502487562189055,0.002836257276365997,133
0.07028398513793946,0.0027408111256987623,0.015249395370483398,0.0030971453472845856,0.1,0.1,3,scale,linear,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9626865671641791,0.9664179104477612,0.9651741293532339,0.9552238805970149,0.9651741293532339,0.9629353233830846,0.00404181015156019,23
0.1327897548675537,0.004304987995354249,0.052617216110229494,0.0021250334949972304,0.1,0.1,3,scale,rbf,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9365671641791045,0.9390547263681592,0.945273631840796,0.9415422885572139,0.9402985074626866,0.940547263681592,0.002879561418604541,147
0.10472421646118164,0.007364085948612412,0.02374410629272461,0.003268222586850593,0.1,0.1,3,scale,poly,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.9353233830845771,0.9402985074626866,0.9365671641791045,0.9415422885572139,0.9303482587064676,0.9368159203980099,0.003964521753858025,165
0.16006155014038087,0.013889682003512052,0.041240692138671875,0.0034513528981392166,0.1,0.1,3,scale,sigmoid,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'sigmoid'}",0.945273631840796,0.9502487562189055,0.9539800995024875,0.9502487562189055,0.9514925373134329,0.9502487562189055,0.002836257276365997,133
0.08011846542358399,0.009910893801780571,0.012914609909057618,0.0003933360437575459,0.1,0.1,3,auto,linear,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9626865671641791,0.9664179104477612,0.9651741293532339,0.9552238805970149,0.9651741293532339,0.9629353233830846,0.00404181015156019,23
0.13330764770507814,0.0017440602416932732,0.07236542701721191,0.034271582055621704,0.1,0.1,3,auto,rbf,"{'svc__C': 0.1, 'svc__coef0': 0.1, 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9365671641791045,0.9390547263681592,0.945273631840796,0.9415422885572139,0.9402985074626866,0.940547263681592,0.002879561418604541,147
